"14842","browsing","0.0","0","0","2017-06-22 22:27:47 UTC"

"12355","browsing","0.0","0","0","2017-06-22 22:27:47 UTC"

"14420","browsing","0.0","0","0","2017-06-22 22:27:48 UTC"

"15113","browsing","0.0","0","0","2017-06-22 22:27:48 UTC"

"10998","browsing","0.0","0","0","2017-06-22 22:27:49 UTC"

"15388","browsing","0.0","0","0","2017-06-22 22:27:49 UTC"

"15298","browsing","0.0","0","0","2017-06-22 22:27:50 UTC"

"15347","browsing","0.0","0","0","2017-06-22 22:27:51 UTC"

"11059","browsing","0.0","0","0","2017-06-22 22:27:52 UTC"

"11818","browsing","0.0","0","0","2017-06-22 22:27:52 UTC"

"13643","browsing","0.0","0","0","2017-06-22 22:27:53 UTC"

"12824","browsing","0.0","0","0","2017-06-22 22:27:53 UTC"

"14937","browsing","0.0","0","0","2017-06-22 22:27:54 UTC"

"12716","browsing","0.0","0","0","2017-06-22 22:27:54 UTC"

"13184","browsing","0.0","0","0","2017-06-22 22:27:55 UTC"

"11117","browsing","0.0","0","0","2017-06-22 22:27:55 UTC"

"13322","browsing","0.0","0","0","2017-06-22 22:27:56 UTC"

"15324","browsing","0.0","0","0","2017-06-22 22:27:57 UTC"

"15336","browsing","0.0","0","0","2017-06-22 22:27:58 UTC"

"10725","browsing","0.0","0","0","2017-06-22 22:27:58 UTC"

"10837","browsing","0.0","0","0","2017-06-22 22:27:59 UTC"

"12824","browsing","0.0","0","0","2017-06-22 22:27:59 UTC"

"12751","browsing","0.0","0","0","2017-06-22 22:28:00 UTC"

"13314","browsing","0.0","0","0","2017-06-22 22:28:00 UTC"

"10513","browsing","0.0","0","0","2017-06-22 22:28:01 UTC"

"10217","browsing","0.0","0","0","2017-06-22 22:28:01 UTC"

"13439","browsing","0.0","0","0","2017-06-22 22:28:02 UTC"

"12427","browsing","0.0","0","0","2017-06-22 22:28:02 UTC"

"15336","browsing","0.0","0","0","2017-06-22 22:28:03 UTC"

"13406","browsing","0.0","0","0","2017-06-22 22:28:04 UTC"

"10507","browsing","0.0","0","0","2017-06-22 22:28:05 UTC"

"10908","browsing","0.0","0","0","2017-06-22 22:28:05 UTC"

"10465","browsing","0.0","0","0","2017-06-22 22:28:06 UTC"

"10490","browsing","0.0","0","0","2017-06-22 22:28:06 UTC"

"13822","browsing","0.0","0","0","2017-06-22 22:28:07 UTC"

"14894","browsing","0.0","0","0","2017-06-22 22:28:08 UTC"

"14642","browsing","0.0","0","0","2017-06-22 22:28:09 UTC"

"10254","browsing","0.0","0","0","2017-06-22 22:28:09 UTC"

"11211","browsing","0.0","0","0","2017-06-22 22:28:10 UTC"

"10925","browsing","0.0","0","0","2017-06-22 22:28:10 UTC"

"13439","browsing","0.0","0","0","2017-06-22 22:28:12 UTC"

"14710","browsing","0.0","0","0","2017-06-22 22:28:12 UTC"

"15018","browsing","0.0","0","0","2017-06-22 22:28:13 UTC"

"12441","browsing","0.0","0","0","2017-06-22 22:28:13 UTC"

"11428","browsing","0.0","0","0","2017-06-22 22:28:14 UTC"

"13994","browsing","0.0","0","0","2017-06-22 22:28:14 UTC"

"14948","browsing","0.0","0","0","2017-06-22 22:28:15 UTC"

"15200","browsing","0.0","0","0","2017-06-22 22:28:15 UTC"

"15016","browsing","0.0","0","0","2017-06-22 22:28:17 UTC"

"11811","browsing","0.0","0","0","2017-06-22 22:28:17 UTC"

"12355","browsing","0.0","0","0","2017-06-22 22:28:18 UTC"

"15199","browsing","0.0","0","0","2017-06-22 22:28:18 UTC"

"13155","browsing","0.0","0","0","2017-06-22 22:28:19 UTC"

"15444","browsing","0.0","0","0","2017-06-22 22:28:19 UTC"

"13839","browsing","0.0","0","0","2017-06-22 22:28:20 UTC"

"11722","browsing","0.0","0","0","2017-06-22 22:28:21 UTC"

"12539","browsing","0.0","0","0","2017-06-22 22:28:22 UTC"

"11117","browsing","0.0","0","0","2017-06-22 22:28:22 UTC"

"13178","browsing","0.0","0","0","2017-06-22 22:28:23 UTC"

"12800","browsing","0.0","0","0","2017-06-22 22:28:23 UTC"

"10465","browsing","0.0","0","0","2017-06-22 22:28:24 UTC"

"12144","browsing","0.0","0","0","2017-06-22 22:28:24 UTC"

"12131","browsing","0.0","0","0","2017-06-22 22:28:25 UTC"

"14555","browsing","0.0","0","0","2017-06-22 22:28:25 UTC"

"13803","browsing","0.0","0","0","2017-06-22 22:28:27 UTC"

"14466","browsing","0.0","0","0","2017-06-22 22:28:27 UTC"

"14937","browsing","0.0","0","0","2017-06-22 22:28:28 UTC"

"11582","browsing","0.0","0","0","2017-06-22 22:28:28 UTC"

"11551","browsing","0.0","0","0","2017-06-22 22:28:29 UTC"

"12427","browsing","0.0","0","0","2017-06-22 22:28:29 UTC"

"15589","browsing","0.0","0","0","2017-06-22 22:28:30 UTC"

"11020","browsing","0.0","0","0","2017-06-22 22:28:30 UTC"

"13406","browsing","0.0","0","0","2017-06-22 22:28:32 UTC"

"11428","browsing","0.0","0","0","2017-06-22 22:28:32 UTC"

"10689","browsing","0.0","0","0","2017-06-22 22:28:33 UTC"

"14948","browsing","0.0","0","0","2017-06-22 22:28:34 UTC"

"15200","browsing","0.0","0","0","2017-06-22 22:28:35 UTC"

"10803","browsing","0.0","0","0","2017-06-22 22:28:35 UTC"

"12965","browsing","0.0","0","0","2017-06-22 22:28:36 UTC"

"10576","browsing","0.0","0","0","2017-06-22 22:28:36 UTC"

"10137","browsing","0.0","0","0","2017-06-22 22:28:37 UTC"

"12432","browsing","0.0","0","0","2017-06-22 22:28:37 UTC"

"15086","browsing","0.0","0","0","2017-06-22 22:28:38 UTC"

"10316","browsing","0.0","0","0","2017-06-22 22:28:38 UTC"

"12427","browsing","0.0","0","0","2017-06-22 22:28:40 UTC"

"15139","browsing","0.0","0","0","2017-06-22 22:28:40 UTC"

"15200","browsing","0.0","0","0","2017-06-22 22:28:41 UTC"

"15175","browsing","0.0","0","0","2017-06-22 22:28:41 UTC"

"10160","browsing","0.0","0","0","2017-06-22 22:28:42 UTC"

"11523","browsing","0.0","0","0","2017-06-22 22:28:42 UTC"

"10534","browsing","0.0","0","0","2017-06-22 22:28:43 UTC"

"10625","browsing","0.0","0","0","2017-06-22 22:28:44 UTC"

"13803","browsing","0.0","0","0","2017-06-22 22:28:45 UTC"

"12632","browsing","0.0","0","0","2017-06-22 22:28:45 UTC"

